user_id_str,info,whether_active,user_screen_name
3091815276.0,F,no,Not found
130804711.0,M,no,Not found
2998667868.0,M,no,Not found
4880556981.0,M,no,Not found
551812896.0,F,no,Not found
2994564113.0,F,no,Not found
4889990293.0,M,yes,iGoneViral
42123801.0,M,no,Not found
23060688.0,F,no,Not found
7.79e+17,F,,Not found
19440322.0,M,no,Not found
1186407745.0,F,no,Not found
384695518.0,M,no,Not found
1440700358.0,F,no,Not found
529541551.0,M,no,Not found
1636351038.0,F,no,Not found
61323080.0,M,no,Not found
172626466.0,M,no,Not found
21528028.0,M,no,Not found
87379460.0,F,no,Not found
1373354234.0,M,no,Not found
66302156.0,M,yes,TheZamindar
14326901.0,F,no,Not found
144895933.0,F,no,Not found
2960490260.0,F,no,Not found
423716129.0,F,no,Not found
558081498.0,M,no,Not found
82570700.0,M,no,Not found
3322188248.0,F,yes,kgaurav00
7.07e+17,F,,Not found
760416523.0,F,no,Not found
536785489.0,M,no,Not found
16703283.0,M,no,Not found
21293985.0,F,no,Not found
280924003.0,F,no,Not found
44622484.0,F,no,Not found
20501629.0,M,no,Not found
1665978758.0,F,no,Not found
25133328.0,F,no,Not found
7.02e+17,M,,Not found
2551467398.0,M,no,Not found
133372179.0,M,no,Not found
49424310.0,F,no,Not found
3195840757.0,M,no,Not found
190760270.0,M,no,Not found
4242036260.0,F,no,Not found
61606664.0,F,yes,VinayK1991
7.95e+17,F,,Not found
7.95e+17,F,,Not found
7.95e+17,M,,Not found
7.95e+17,M,,Not found
25344410.0,M,no,Not found
7.23e+17,M,,Not found
9506872.0,M,no,Not found
1708460220.0,F,no,Not found
69482012.0,M,no,Not found
16561291.0,F,no,Not found
4482616212.0,F,no,Not found
23340607.0,F,no,Not found
96286076.0,F,no,Not found
213690076.0,F,no,Not found
83441084.0,M,no,Not found
3958952128.0,F,no,Not found
4487288773.0,M,no,Not found
367676040.0,M,no,Not found
700157188.0,M,no,Not found
21175271.0,M,no,Not found
108500760.0,F,no,Not found
305814105.0,F,no,Not found
19451813.0,M,no,Not found
64041474.0,F,yes,amruthhr
1193371062.0,M,no,Not found
199751278.0,F,no,Not found
321395977.0,F,no,Not found
129126829.0,M,no,Not found
272215307.0,F,no,Not found
126798896.0,M,no,Not found
119640490.0,F,no,Not found
634866870.0,F,no,Not found
7.58e+17,F,,Not found
379579464.0,F,no,Not found
2875793995.0,F,no,Not found
32208796.0,M,no,Not found
96373498.0,F,no,Not found
153740950.0,F,no,Not found
84824488.0,M,no,Not found
970657332.0,M,no,Not found
111109304.0,M,no,Not found
1199773272.0,F,no,Not found
928763503.0,F,no,Not found
43010405.0,M,no,Not found
3258168487.0,F,no,Not found
524784220.0,M,no,Not found
1495902908.0,M,no,Not found
15309467.0,F,no,Not found
1171182668.0,M,no,Not found
479937744.0,F,no,Not found
253328356.0,M,no,Not found
120686214.0,F,no,Not found
36011910.0,F,no,Not found
1023375762.0,F,no,Not found
359416945.0,M,no,Not found
3046666154.0,M,no,Not found
87118044.0,F,no,Not found
878427038.0,F,no,Not found
15786675.0,F,no,Not found
158901096.0,F,no,Not found
101431978.0,F,no,Not found
349475342.0,M,no,Not found
111311425.0,M,no,Not found
3528407837.0,M,no,Not found
130542674.0,M,no,Not found
148709111.0,F,no,Not found
4693680386.0,F,no,Not found
313823505.0,F,no,Not found
7.75e+17,F,,Not found
21287456.0,F,no,Not found
160933502.0,F,no,Not found
2960171321.0,M,no,Not found
157560205.0,F,no,Not found
101976764.0,M,no,Not found
618236025.0,M,no,Not found
36175296.0,F,no,Not found
135954665.0,M,no,Not found
842317388.0,M,no,Not found
4756047517.0,F,no,Not found
91730206.0,F,no,Not found
290553151.0,F,no,Not found
68347623.0,F,no,Not found
822491196.0,F,no,Not found
4787662932.0,F,no,Not found
258997692.0,M,no,Not found
1885833912.0,M,no,Not found
65417675.0,F,no,Not found
62589198.0,F,no,Not found
2316530562.0,M,no,Not found
2242138508.0,M,no,Not found
2515080404.0,F,no,Not found
957140720.0,F,no,Not found
11622902.0,M,no,Not found
47039868.0,M,no,Not found
1873374613.0,M,no,Not found
1873846074.0,F,no,Not found
2369485963.0,M,no,Not found
3147626639.0,M,no,Not found
13882422.0,F,no,Not found
7e+17,M,,Not found
2685923779.0,M,no,Not found
990333956.0,M,no,Not found
2403231494.0,M,no,Not found
2515586548.0,F,no,Not found
379378914.0,F,no,Not found
45261250.0,M,no,Not found
717836426.0,M,no,Not found
3912881660.0,M,no,Not found
344633710.0,M,no,Not found
162089681.0,F,no,Not found
125675649.0,F,yes,txomon
489827888.0,M,no,Not found
116394463.0,F,no,Not found
2559174822.0,F,no,Not found
7.21e+17,M,,Not found
274333027.0,F,no,Not found
7.91e+17,F,,Not found
321612832.0,F,no,Not found
575390754.0,F,no,Not found
84875337.0,F,no,Not found
7.37e+17,F,,Not found
2752505106.0,F,no,Not found
2261733470.0,F,no,Not found
436219503.0,F,no,Not found
11363412.0,F,no,Not found
3307658450.0,F,no,Not found
32884145.0,F,no,Not found
2282717091.0,F,no,Not found
7.05e+17,F,,Not found
3230421368.0,M,no,Not found
379112521.0,M,no,Not found
54225272.0,M,no,Not found
55553419.0,M,no,Not found
137123695.0,F,no,Not found
1475688288.0,M,no,Not found
2516314615.0,M,no,Not found
4766733902.0,M,no,Not found
718368762.0,F,no,Not found
3254261406.0,M,no,Not found
238383742.0,M,no,Not found
390400826.0,F,no,Not found
2743293411.0,M,no,Not found
226735349.0,M,no,Not found
1476338503.0,F,no,Not found
46470202.0,F,no,Not found
35897341.0,M,no,Not found
7.57e+17,F,,Not found
567487989.0,M,no,Not found
14550524.0,F,no,Not found
23067380.0,M,no,Not found
358321807.0,F,no,Not found
3255474476.0,F,no,Not found
738348487.0,M,no,Not found
208750719.0,F,no,Not found
46021688.0,F,no,Not found
175909588.0,F,no,Not found
1188749005.0,M,no,Not found
376989915.0,F,no,Not found
246569534.0,M,no,Not found
497260242.0,M,no,Not found
3308262144.0,M,no,Not found
2561987932.0,F,no,Not found
248336674.0,M,no,Not found
1524849332.0,F,no,Not found
4517725215.0,F,no,Not found
15007269.0,F,yes,ckhayek
2810344255.0,M,no,Not found
1579149218.0,F,no,Not found
72660744.0,M,no,Not found
880638594.0,M,no,Not found
2717299938.0,F,no,Not found
4133902939.0,F,no,Not found
29928368.0,M,no,Not found
139661734.0,F,no,Not found
2544451983.0,M,no,Not found
3025026268.0,M,no,Not found
217279145.0,M,no,Not found
7.78e+17,F,,Not found
258781911.0,F,no,Not found
2244462676.0,F,no,Not found
197915110.0,F,no,Not found
183185916.0,M,no,Not found
229519907.0,M,no,Not found
26619513.0,F,yes,SausageofPower
37765689.0,F,no,Not found
118332705.0,F,no,Not found
1511378161.0,M,no,Not found
170667264.0,M,yes,RyanWSinclair
689443.0,M,no,Not found
750926251.0,M,no,Not found
1107810144.0,M,no,Not found
20193668.0,F,no,Not found
145332416.0,M,no,Not found
204458885.0,F,no,Not found
158747192.0,M,no,Not found
58508534.0,F,no,Not found
14839627.0,F,no,Not found
14881631.0,F,no,Not found
3621489796.0,F,no,Not found
46741199.0,F,no,Not found
14498026.0,M,no,Not found
2872381.0,F,no,Not found
813888230.0,M,no,Not found
452284120.0,F,no,Not found
14185846.0,M,no,Not found
63802295.0,M,no,Not found
1152863588.0,M,no,Not found
49989431.0,F,yes,NOtoGMOs
104494262.0,M,no,Not found
1034054106.0,F,no,Not found
69203404.0,M,no,Not found
1543185697.0,F,yes,Aosc2
81925617.0,F,no,Not found
1247390532.0,M,no,Not found
24850198.0,M,no,Not found
103173046.0,F,no,Not found
604322953.0,F,no,Not found
2508971409.0,M,no,Not found
13342982.0,F,no,Not found
276409190.0,M,no,Not found
163234448.0,M,no,Not found
22065705.0,M,no,Not found
450676096.0,F,yes,RITESHKHABIYA
201373006.0,F,no,Not found
43557159.0,F,yes,Spartan_029
213676804.0,M,no,Not found
20376877.0,M,no,Not found
46908882.0,F,no,Not found
112758097.0,M,no,Not found
29579566.0,M,no,Not found
556203794.0,F,no,Not found
2324935400.0,F,no,Not found
166228605.0,M,no,Not found
15525392.0,M,no,Not found
7.39e+17,M,,Not found
847795915.0,F,no,Not found
39503485.0,M,no,Not found
2151075041.0,F,no,Not found
456184129.0,M,no,Not found
143901353.0,M,no,Not found
385986441.0,M,no,Not found
51687101.0,M,no,Not found
4701786715.0,M,no,Not found
11835212.0,M,no,Not found
126775981.0,M,no,Not found
545738250.0,M,no,Not found
16448937.0,F,no,Not found
117692606.0,M,no,Not found
230968607.0,M,no,Not found
3367422562.0,F,no,Not found
16423336.0,M,no,Not found
91070198.0,M,no,Not found
1366998474.0,M,no,Not found
273967198.0,F,no,Not found
269450888.0,M,no,Not found
310914911.0,M,no,Not found
231471532.0,M,no,Not found
15650995.0,M,no,Not found
2745442233.0,F,no,Not found
1640736770.0,F,no,Not found
444792256.0,F,no,Not found
471528103.0,F,no,Not found
16242592.0,M,no,Not found
25087244.0,M,no,Not found
18933348.0,F,no,Not found
2890995413.0,F,no,Not found
616272054.0,F,no,Not found
171158169.0,F,no,Not found
2411557254.0,F,no,Not found
141385502.0,M,no,Not found
21614568.0,M,no,Not found
285564031.0,F,no,Not found
1513256844.0,F,no,Not found
543742037.0,F,no,Not found
45045231.0,M,no,Not found
1573710464.0,F,no,Not found
433633820.0,M,no,Not found
2600294483.0,F,no,Not found
1914166975.0,M,no,Not found
2798551179.0,M,no,Not found
4295867839.0,F,no,Not found
2184830563.0,F,no,Not found
724359440.0,F,no,Not found
23824476.0,F,no,Not found
137088213.0,F,no,Not found
57911587.0,M,no,Not found
4435617194.0,F,no,Not found
1168891231.0,M,no,Not found
17857303.0,F,no,Not found
186054723.0,F,no,Not found
273360234.0,F,no,Not found
131604312.0,F,no,Not found
2903358217.0,M,no,Not found
7.95e+17,M,,Not found
7.95e+17,M,,Not found
27070796.0,F,no,Not found
16102387.0,F,no,Not found
339912317.0,F,no,Not found
160351387.0,F,no,Not found
1305569118.0,M,no,Not found
221463422.0,F,no,Not found
2312379978.0,F,no,Not found
65368080.0,M,no,Not found
1447445948.0,F,no,Not found
811611757.0,F,no,Not found
4906670200.0,M,no,Not found
58319911.0,F,no,Not found
2310997442.0,F,no,Not found
126035165.0,M,no,Not found
1882693742.0,M,no,Not found
122537223.0,M,no,Not found
1091048630.0,F,no,Not found
333520303.0,M,no,Not found
68977795.0,M,no,Not found
4412017879.0,F,no,Not found
18450619.0,M,no,Not found
123250518.0,F,no,Not found
218047455.0,M,no,Not found
15811626.0,F,no,Not found
2604376542.0,M,no,Not found
713036018.0,M,no,Not found
221771774.0,M,no,Not found
122259179.0,F,no,Not found
21160241.0,F,no,Not found
305186800.0,M,no,Not found
21507214.0,M,no,Not found
393360279.0,M,no,Not found
39261405.0,M,no,Not found
93735702.0,M,no,Not found
435529602.0,F,no,Not found
23422823.0,F,no,Not found
22623668.0,M,no,Not found
150754343.0,M,no,Not found
506169734.0,M,no,Not found
2161691195.0,F,no,Not found
52119798.0,M,no,Not found
1570475924.0,M,no,Not found
124404304.0,F,no,Not found
7.52e+17,F,,Not found
2645861.0,M,no,Not found
33933098.0,M,no,Not found
83776043.0,F,no,Not found
109957953.0,F,no,Not found
752856230.0,F,no,Not found
3784437202.0,F,no,Not found
719030791.0,M,no,Not found
128997218.0,M,no,Not found
2874127983.0,M,no,Not found
295751809.0,F,no,Not found
36727437.0,M,no,Not found
18801710.0,M,no,Not found
8470242.0,F,no,Not found
543778131.0,M,no,Not found
3941204535.0,F,no,Not found
1619221243.0,M,no,Not found
1947445350.0,M,no,Not found
65701751.0,M,no,Not found
366070192.0,F,no,Not found
1071362384.0,M,no,Not found
30449971.0,F,no,Not found
1055297540.0,F,no,Not found
2963859957.0,F,no,Not found
847564946.0,M,no,Not found
23923212.0,F,no,Not found
19968342.0,F,no,Not found
2246728718.0,M,no,Not found
169523430.0,M,no,Not found
229832770.0,F,no,Not found
7.63e+17,F,,Not found
46324534.0,M,no,Not found
68668048.0,M,no,Not found
29207516.0,F,no,Not found
144417801.0,F,no,Not found
7.2e+17,M,,Not found
25966361.0,F,no,Not found
558909704.0,F,no,Not found
1295519514.0,M,no,Not found
26034446.0,F,no,Not found
49102538.0,F,no,Not found
61202914.0,M,no,Not found
17637584.0,M,no,Not found
29010115.0,F,no,Not found
122909921.0,F,no,Not found
214124030.0,M,no,Not found
7.92e+17,M,,Not found
2197911244.0,M,no,Not found
477988545.0,F,no,Not found
235644674.0,M,no,Not found
2473987760.0,F,no,Not found
7.84e+17,M,,Not found
619897829.0,M,no,Not found
1497371880.0,M,no,Not found
7.33e+17,F,,Not found
3089388027.0,F,no,Not found
149205496.0,M,no,Not found
7.33e+17,M,,Not found
7.21e+17,M,,Not found
7.21e+17,M,,Not found
7.91e+17,F,,Not found
7.91e+17,M,,Not found
75842615.0,M,no,Not found
23850653.0,F,no,Not found
3254266661.0,M,no,Not found
182757818.0,F,no,Not found
3309954151.0,F,no,Not found
20244677.0,F,no,Not found
29894847.0,M,no,Not found
277189332.0,M,no,Not found
207189742.0,M,no,Not found
749747076.0,M,no,Not found
7.05e+17,F,,Not found
24216944.0,F,no,Not found
381925289.0,F,no,Not found
2335975452.0,M,no,Not found
303123367.0,M,no,Not found
15598558.0,M,no,Not found
833566544.0,F,no,Not found
292071548.0,F,no,Not found
3110395221.0,M,no,Not found
48855264.0,M,no,Not found
2645665930.0,M,no,Not found
14472490.0,F,yes,mcurie
1865390934.0,M,no,Not found
2837576560.0,M,no,Not found
177279835.0,M,no,Not found
3293635331.0,M,no,Not found
342777643.0,F,no,Not found
1451144844.0,M,no,Not found
96185933.0,F,no,Not found
2544056160.0,M,no,Not found
27071566.0,M,no,Not found
181995668.0,F,no,Not found
25773642.0,F,no,Not found
1111978806.0,F,no,Not found
21265639.0,F,no,Not found
2935131893.0,F,no,Not found
712609620.0,F,no,Not found
42013343.0,M,no,Not found
2422427690.0,F,no,Not found
20633844.0,M,no,Not found
197396105.0,F,no,Not found
90723248.0,F,no,Not found
294607130.0,F,no,Not found
188509369.0,F,no,Not found
7.96e+17,F,,Not found
7.96e+17,F,,Not found
17804034.0,F,no,Not found
123058781.0,M,no,Not found
1442257567.0,M,no,Not found
42223408.0,M,no,Not found
128924589.0,M,no,Not found
4077359177.0,M,no,Not found
122159107.0,F,no,Not found
983281195.0,M,no,Not found
114062496.0,M,no,Not found
1141189604.0,F,no,Not found
7.54e+17,F,,Not found
2317909435.0,F,no,Not found
2998699971.0,M,no,Not found
24177500.0,F,no,Not found
395028940.0,M,no,Not found
3748708212.0,M,no,Not found
273346406.0,F,no,Not found
145641469.0,M,no,Not found
28627322.0,F,no,Not found
358265157.0,M,no,Not found
79665915.0,F,no,Not found
320363828.0,M,no,Not found
31094419.0,F,no,Not found
7.56e+17,F,,Not found
2286457988.0,M,no,Not found
3028486809.0,F,no,Not found
43352250.0,M,no,Not found
71065435.0,F,no,Not found
3241714097.0,F,no,Not found
3090172054.0,F,no,Not found
22533553.0,F,no,Not found
20138264.0,F,no,Not found
801096320.0,F,no,Not found
40768676.0,F,no,Not found
23149177.0,F,no,Not found
81803977.0,M,no,Not found
82056678.0,F,no,Not found
563320158.0,F,no,Not found
190570700.0,F,no,Not found
55858730.0,M,no,Not found
241735926.0,F,no,Not found
399724771.0,F,no,Not found
430321074.0,F,no,Not found
39110593.0,F,no,Not found
26635131.0,M,no,Not found
18912992.0,F,no,Not found
2376877178.0,F,no,Not found
2205388434.0,M,no,Not found
24530914.0,F,no,Not found
1241883061.0,M,no,Not found
113988552.0,M,no,Not found
1885983194.0,F,no,Not found
71992801.0,F,no,Not found
221622379.0,F,no,Not found
48857727.0,M,no,Not found
746745576.0,F,no,Not found
7.83e+17,F,,Not found
7.83e+17,M,,Not found
33989747.0,F,no,Not found
2774671460.0,M,no,Not found
7.38e+17,F,,Not found
222449438.0,M,no,Not found
2328418490.0,M,no,Not found
23452175.0,M,no,Not found
25214566.0,M,no,Not found
114712087.0,F,no,Not found
23758349.0,M,no,Not found
781553268.0,M,no,Not found
19157202.0,F,no,Not found
19026070.0,M,no,Not found
378076456.0,M,no,Not found
2234018858.0,F,no,Not found
261274640.0,F,no,Not found
430493995.0,F,no,Not found
7.79e+17,F,,Not found
90389307.0,M,no,Not found
22982668.0,F,yes,princessgleek
280200803.0,F,no,Not found
21310553.0,M,no,Not found
27056183.0,F,no,Not found
3141756500.0,M,no,Not found
3540809533.0,F,no,Not found
249600784.0,F,no,Not found
1666337360.0,F,no,Not found
93109565.0,M,no,Not found
50619528.0,F,no,Not found
999342018.0,M,no,Not found
75603588.0,F,no,Not found
351233763.0,M,no,Not found
20489626.0,M,no,Not found
21363503.0,M,no,Not found
507360196.0,F,no,Not found
52436759.0,F,no,Not found
115689804.0,M,no,Not found
1898668249.0,M,no,Not found
2548466150.0,M,no,Not found
218516662.0,F,no,Not found
403948926.0,M,no,Not found
417440374.0,F,no,Not found
964799808.0,F,no,Not found
2274222559.0,F,no,Not found
149080277.0,M,no,Not found
2309319691.0,M,no,Not found
1252833174.0,F,no,Not found
745963375.0,F,no,Not found
153715301.0,M,no,Not found
15691325.0,M,no,Not found
14518496.0,F,no,Not found
141124744.0,F,no,Not found
385293056.0,M,no,Not found
2431987241.0,F,no,Not found
574633767.0,M,no,Not found
2584960714.0,F,no,Not found
35226172.0,F,no,Not found
3939183493.0,M,yes,rashmirawat2912
583353351.0,F,no,Not found
165073789.0,F,no,Not found
178821926.0,F,no,Not found
2832583026.0,F,no,Not found
4275197799.0,M,no,Not found
15797540.0,F,no,Not found
72244850.0,M,no,Not found
520645013.0,M,no,Not found
23432086.0,F,no,Not found
12228702.0,M,no,Not found
43866763.0,M,no,Not found
32927057.0,F,no,Not found
1880596854.0,M,no,Not found
164157058.0,M,no,Not found
317771821.0,M,no,Not found
3709774034.0,F,no,Not found
1681422211.0,F,no,Not found
173142203.0,F,no,Not found
7.51e+17,M,,Not found
4144281509.0,M,no,Not found
1143623798.0,F,no,Not found
264728194.0,F,no,Not found
19422030.0,F,no,Not found
356630390.0,M,no,Not found
44441471.0,F,no,Not found
30164429.0,M,no,Not found
32193407.0,M,no,Not found
853878218.0,M,no,Not found
35447423.0,M,no,Not found
592612817.0,M,no,Not found
899940428.0,M,no,Not found
15401714.0,M,no,Not found
1663760480.0,M,no,Not found
624701300.0,F,no,Not found
7.72e+17,M,,Not found
3226056694.0,M,no,Not found
15615730.0,M,no,Not found
35494613.0,F,no,Not found
359169330.0,M,no,Not found
189968838.0,M,no,Not found
1716675360.0,M,no,Not found
66470444.0,F,no,Not found
1101591.0,M,no,Not found
131460274.0,M,no,Not found
2357637074.0,M,no,Not found
1916791734.0,M,no,Not found
1079912580.0,M,yes,ON8CB
200720939.0,F,no,Not found
219329655.0,M,no,Not found
361310741.0,F,no,Not found
91398387.0,M,no,Not found
20490825.0,F,no,Not found
244497804.0,M,no,Not found
4099659113.0,F,no,Not found
238364511.0,M,no,Not found
28562478.0,F,no,Not found
4818310072.0,M,no,Not found
558779605.0,M,no,Not found
345406700.0,F,no,Not found
1752073602.0,F,no,Not found
231139305.0,F,no,Not found
457331282.0,M,no,Not found
1566707948.0,F,no,Not found
7378852.0,M,no,Not found
30682661.0,F,no,Not found
16101134.0,M,yes,omshivaprakash
103607051.0,M,no,Not found
775262923.0,F,no,Not found
560573206.0,F,no,Not found
42421429.0,M,no,Not found
14511397.0,F,no,Not found
38855987.0,F,no,Not found
16359947.0,F,no,Not found
129697885.0,F,no,Not found
90831171.0,M,no,Not found
594293037.0,F,no,Not found
1214335602.0,M,no,Not found
236144624.0,F,no,Not found
2501882556.0,M,no,Not found
7.75e+17,M,,Not found
5948982.0,M,no,Not found
195814998.0,M,no,Not found
768287467.0,M,no,Not found
416247723.0,M,no,Not found
2983132720.0,M,no,Not found
96495092.0,M,no,Not found
536178856.0,F,no,Not found
252516093.0,F,no,Not found
565037272.0,M,no,Not found
311519412.0,F,no,Not found
194954782.0,M,no,Not found
351776318.0,F,no,Not found
2923088181.0,F,no,Not found
155537738.0,M,no,Not found
28249599.0,M,no,Not found
3018271286.0,F,no,Not found
14689526.0,M,no,Not found
160624276.0,F,no,Not found
253639180.0,F,no,Not found
3078052982.0,F,no,Not found
941329873.0,F,no,Not found
301131509.0,F,no,Not found
394977649.0,M,no,Not found
2180360617.0,F,no,Not found
132802580.0,M,no,Not found
1386347844.0,F,no,Not found
1028934518.0,M,no,Not found
3120281874.0,M,no,Not found
394097716.0,M,no,Not found
2907183455.0,M,no,Not found
20299053.0,F,no,Not found
68148241.0,F,no,Not found
308067726.0,F,no,Not found
133676329.0,M,no,Not found
339264344.0,M,no,Not found
780926815.0,F,no,Not found
90856120.0,M,no,Not found
2920941247.0,F,no,Not found
1526616858.0,F,no,Not found
268351530.0,F,no,Not found
2571866154.0,F,no,Not found
7284492.0,M,no,Not found
259388933.0,M,no,Not found
2416321346.0,M,no,Not found
563627820.0,M,no,Not found
125549164.0,M,yes,atreyee21
551681039.0,F,no,Not found
19159242.0,F,no,Not found
201886488.0,M,yes,shoe3r
58755445.0,F,no,Not found
277929489.0,M,no,Not found
1396008896.0,M,no,Not found
3183453890.0,F,no,Not found
28345343.0,F,no,Not found
3533658673.0,M,no,Not found
892823126.0,M,no,Not found
31343615.0,F,no,Not found
44668641.0,M,no,Not found
159569470.0,M,no,Not found
3853747515.0,M,no,Not found
188531618.0,M,no,Not found
604972614.0,M,no,Not found
42884086.0,M,no,Not found
886604275.0,F,no,Not found
1089848792.0,F,no,Not found
521294236.0,F,no,Not found
3318676735.0,M,no,Not found
3336781149.0,M,no,Not found
2872088193.0,M,no,Not found
150532059.0,M,no,Not found
122824390.0,M,no,Not found
94809536.0,M,no,Not found
7.32e+17,M,,Not found
27732663.0,M,no,Not found
14413853.0,F,no,Not found
7.96e+17,F,,Not found
7.96e+17,M,,Not found
7.96e+17,F,,Not found
7.96e+17,F,,Not found
7.96e+17,F,,Not found
603939924.0,M,no,Not found
103958741.0,F,no,Not found
14799621.0,F,no,Not found
361176156.0,F,no,Not found
133797586.0,M,no,Not found
471592068.0,F,no,Not found
53772526.0,M,no,Not found
3075491106.0,F,no,Not found
180746428.0,M,no,Not found
398292491.0,F,no,Not found
51905480.0,M,no,Not found
90101032.0,F,no,Not found
20935108.0,F,no,Not found
157082557.0,M,no,Not found
206632031.0,F,no,Not found
1002186955.0,F,no,Not found
175093585.0,F,no,Not found
26485105.0,F,no,Not found
16073359.0,F,no,Not found
2865621935.0,M,no,Not found
253658469.0,F,no,Not found
4153127565.0,F,no,Not found
7.53e+17,M,,Not found
54716547.0,F,no,Not found
451426681.0,F,no,Not found
23730399.0,M,no,Not found
131126857.0,M,no,Not found
329542960.0,F,no,Not found
132298807.0,M,no,Not found
97610175.0,F,no,Not found
36473056.0,M,no,Not found
258933234.0,F,no,Not found
854950676.0,M,no,Not found
353404797.0,M,no,Not found
1385160163.0,M,no,Not found
326029626.0,F,no,Not found
26430142.0,F,no,Not found
164955773.0,F,no,Not found
14219242.0,F,no,Not found
44353233.0,F,no,Not found
137296976.0,F,no,Not found
22385768.0,M,no,Not found
394036840.0,M,no,Not found
2811396564.0,M,no,Not found
112057112.0,M,no,Not found
182179968.0,M,no,Not found
63484106.0,M,no,Not found
754921332.0,F,no,Not found
13740992.0,F,no,Not found
120555720.0,M,no,Not found
7.89e+17,F,,Not found
7.9e+17,M,,Not found
1002018746.0,F,no,Not found
376126981.0,M,no,Not found
15382897.0,F,no,Not found
15125017.0,M,no,Not found
2608444667.0,M,no,Not found
41657472.0,F,no,Not found
342698681.0,F,no,Not found
305434615.0,M,no,Not found
964771512.0,F,no,Not found
49144656.0,M,no,Not found
41706212.0,F,no,Not found
3741403168.0,F,no,Not found
25707603.0,M,no,Not found
1596597066.0,M,no,Not found
15966805.0,M,no,Not found
3119795147.0,F,no,Not found
1066322480.0,M,no,Not found
153985889.0,M,no,Not found
385225560.0,M,no,Not found
841901120.0,M,no,Not found
16406450.0,M,no,Not found
633260448.0,F,no,Not found
4185399737.0,M,no,Not found
119307352.0,M,no,Not found
215568590.0,M,no,Not found
1118203718.0,M,no,Not found
571557161.0,M,no,Not found
153250923.0,F,no,Not found
134300648.0,F,yes,project_gonzo
27510625.0,F,no,Not found
7.65e+17,M,,Not found
15702261.0,F,no,Not found
392144565.0,M,no,Not found
7.93e+17,M,,Not found
287891080.0,M,no,Not found
1536789132.0,M,no,Not found
1631057065.0,M,no,Not found
2900082724.0,F,no,Not found
366738085.0,F,no,Not found
20503865.0,M,no,Not found
2802874982.0,F,no,Not found
27496143.0,M,no,Not found
473515989.0,M,no,Not found
160630312.0,F,no,Not found
191904310.0,F,no,Not found
58459311.0,F,no,Not found
44302010.0,M,no,Not found
86799484.0,F,no,Not found
60634519.0,M,no,Not found
3002347059.0,M,no,Not found
15378410.0,M,no,Not found
25815563.0,M,no,Not found
34210603.0,M,no,Not found
14804040.0,F,no,Not found
5723252.0,M,yes,boredgirl260
463147205.0,M,no,Not found
1491042913.0,M,no,Not found
93844331.0,F,no,Not found
974229547.0,M,no,Not found
65857855.0,F,no,Not found
449446363.0,F,no,Not found
4557944566.0,M,no,Not found
46697956.0,F,no,Not found
5756902.0,F,no,Not found
1084312460.0,F,no,Not found
2504948270.0,F,no,Not found
19416518.0,M,no,Not found
38679292.0,F,no,Not found
23464616.0,F,no,Not found
2325499389.0,M,no,Not found
3988325908.0,F,no,Not found
2307380306.0,M,no,Not found
271101710.0,M,yes,THEPIMPHACKER
131804147.0,F,no,Not found
3077621.0,M,no,Not found
7.95e+17,F,,Not found
7.23e+17,M,,Not found
2549966083.0,F,no,Not found
910820724.0,M,no,Not found
893188008.0,F,no,Not found
1182971527.0,F,no,Not found
4536647685.0,F,no,Not found
79023303.0,F,no,Not found
318695981.0,F,no,Not found
612578693.0,M,no,Not found
17323794.0,F,no,Not found
558836355.0,M,no,Not found
17656588.0,F,no,Not found
754848602.0,M,no,Not found
228269319.0,F,no,Not found
2559611154.0,F,no,Not found
889230312.0,M,no,Not found
23116122.0,M,no,Not found
15621893.0,F,no,Not found
4869114503.0,F,no,Not found
65445499.0,F,no,Not found
115908468.0,M,no,Not found
92705421.0,M,no,Not found
637265184.0,M,no,Not found
25195037.0,M,no,Not found
30069494.0,M,no,Not found
69951475.0,F,no,Not found
179054039.0,M,no,Not found
898162058.0,M,no,Not found
2969498045.0,F,no,Not found
68085362.0,F,no,Not found
409283690.0,M,no,Not found
954785119.0,M,no,Not found
1163326477.0,F,no,Not found
305743837.0,F,no,Not found
516556488.0,M,no,Not found
1244072876.0,M,no,Not found
942113252.0,F,no,Not found
15105778.0,F,no,Not found
1602373866.0,M,no,Not found
256772298.0,F,no,Not found
15256454.0,F,no,Not found
827944189.0,F,no,Not found
196950879.0,F,no,Not found
493476670.0,M,no,Not found
48944680.0,F,no,Not found
84811314.0,M,no,Not found
2873102303.0,F,no,Not found
387505752.0,M,no,Not found
88738596.0,M,no,Not found
275426669.0,M,no,Not found
48177896.0,M,no,Not found
22146910.0,F,no,Not found
103686271.0,F,no,Not found
277017869.0,M,no,Not found
14478142.0,F,no,Not found
28657265.0,F,no,Not found
1310112145.0,M,no,Not found
18810267.0,F,no,Not found
381917815.0,F,no,Not found
114342489.0,F,no,Not found
125043881.0,F,no,Not found
236486106.0,F,no,Not found
2796657390.0,M,no,Not found
268043511.0,M,no,Not found
20538964.0,F,no,Not found
256552743.0,M,no,Not found
96366635.0,M,no,Not found
28580927.0,F,no,Not found
221560503.0,F,no,Not found
432735153.0,F,no,Not found
14291504.0,F,no,Not found
20473822.0,F,no,Not found
23830952.0,M,no,Not found
2994595354.0,F,no,Not found
4173288262.0,F,no,Not found
2880216619.0,F,no,Not found
3060203176.0,M,no,Not found
7.29e+17,F,,Not found
